timestamp,system_alarm,true_label,sensor_alarm_count
1572486876,1,0,2
1572486877,1,0,2
1572486878,0,0,0
1572486879,1,0,4
1572486880,1,0,2
1572486881,1,0,2
1572486882,0,0,0
1572486883,1,0,3
1572486884,0,0,0
1572486885,1,0,2
1572486886,1,0,3
1572486887,1,0,2
1572486888,1,0,2
1572486889,1,0,1
1572486890,1,0,1
1572486891,1,0,6
1572486892,1,0,1
1572486893,1,0,2
1572486894,0,0,0
1572486895,1,0,3
1572486896,1,0,2
1572486897,1,0,2
1572486898,1,0,2
1572486899,1,0,2
1572486900,1,0,1
1572486901,1,0,3
1572486902,0,0,0
1572486903,1,0,4
1572486904,1,0,1
1572486905,1,0,1
1572486906,1,0,3
1572486907,1,0,3
1572486908,0,0,0
1572486909,1,0,3
1572486910,1,0,1
1572486911,1,0,4
1572486912,0,0,0
1572486913,1,0,2
1572486914,1,0,2
1572486915,1,0,4
1572486916,1,0,2
1572486917,1,0,1
1572486918,1,0,1
1572486919,1,0,2
1572486920,0,0,0
1572486921,1,0,4
1572486922,1,0,2
1572486923,1,0,3
1572486924,0,0,0
1572486925,1,0,1
1572486926,1,0,2
1572486927,1,0,5
1572486928,1,0,2
1572486929,1,0,2
1572486930,0,0,0
1572486931,1,0,4
1572486932,0,0,0
1572486933,1,0,4
1572486934,1,0,4
1572486935,1,0,2
1572486936,1,0,1
1572486937,1,0,3
1572486938,0,0,0
1572486939,1,0,3
1572486940,1,0,4
1572486941,1,0,1
1572486942,0,0,0
1572486943,1,0,4
1572486944,1,0,2
1572486945,1,0,7
1572486946,1,0,1
1572486947,1,0,2
1572486948,1,0,1
1572486949,1,0,4
1572486950,1,0,3
1572486951,1,0,4
1572486952,1,0,2
1572486953,1,0,2
1572486954,1,0,3
1572486955,1,0,4
1572486956,1,0,1
1572486957,1,0,3
1572486958,1,0,2
1572486959,1,0,4
1572486960,1,0,3
1572486961,1,0,1
1572486962,1,0,5
1572486963,1,0,2
1572486964,1,0,2
1572486965,1,0,6
1572486966,1,0,2
1572486967,1,0,2
1572486968,1,0,1
1572486969,1,0,2
1572486970,1,0,6
1572486971,1,0,5
1572486972,1,0,3
1572486973,1,0,2
1572486974,1,0,1
1572486975,1,0,5
1572486976,1,0,3
1572486977,1,0,4
1572486978,1,0,2
1572486979,1,0,2
1572486980,1,0,4
1572486981,1,0,4
1572486982,1,0,3
1572486983,1,0,3
1572486984,1,0,3
1572486985,1,0,5
1572486986,1,0,3
1572486987,1,0,6
1572486988,1,0,2
1572486989,1,0,1
1572486990,1,0,2
1572486991,1,0,7
1572486992,1,0,3
1572486993,1,0,3
1572486994,1,0,4
1572486995,1,0,2
1572486996,1,0,4
1572486997,1,0,4
1572486998,1,0,1
1572486999,1,0,3
1572487000,1,0,3
1572487001,1,0,4
1572487002,1,0,1
1572487003,1,0,4
1572487004,1,0,3
1572487005,1,0,6
1572487006,0,0,0
1572487007,1,0,2
1572487008,1,0,2
1572487009,1,0,3
1572487010,1,0,2
1572487011,1,0,3
1572487012,1,0,1
1572487013,1,0,4
1572487014,1,0,1
1572487015,1,0,4
1572487016,1,0,1
1572487017,1,0,2
1572487018,1,0,2
1572487019,1,0,1
1572487020,1,0,2
1572487021,1,0,4
1572487022,1,0,3
1572487023,1,0,5
1572487024,0,0,0
1572487025,1,0,1
1572487026,1,0,2
1572487027,1,0,2
1572487028,1,0,1
1572487029,1,0,4
1572487030,1,0,2
1572487031,1,0,4
1572487032,0,0,0
1572487033,1,0,3
1572487034,1,0,1
1572487035,1,0,2
1572487036,1,0,2
1572487037,1,0,2
1572487038,1,0,1
1572487039,1,0,4
1572487040,1,0,2
1572487041,1,0,4
1572487042,1,0,1
1572487043,1,0,3
1572487044,0,0,0
1572487045,1,0,4
1572487046,1,0,2
1572487047,1,0,4
1572487048,1,0,1
1572487049,1,0,2
1572487050,1,0,1
1572487051,1,0,3
1572487052,0,0,0
1572487053,1,0,4
1572487054,1,0,1
1572487055,1,0,4
1572487056,0,0,0
1572487057,1,0,3
1572487058,1,0,2
1572487059,1,0,3
1572487060,1,0,2
1572487061,1,0,4
1572487062,1,0,1
1572487063,1,0,4
1572487064,0,0,0
1572487065,1,0,4
1572487066,0,0,0
1572487067,1,0,3
1572487068,0,0,0
1572487069,1,0,5
1572487070,1,0,1
1572487071,1,0,5
1572487072,1,0,1
1572487073,1,0,2
1572487074,1,0,2
1572487075,1,0,3
1572487076,0,0,0
1572487077,1,0,4
1572487078,1,0,2
1572487079,1,0,4
1572487080,1,0,1
1572487081,1,0,3
1572487082,1,0,1
1572487083,1,0,5
1572487084,1,0,2
1572487085,1,0,3
1572487086,0,0,0
1572487087,1,0,5
1572487088,1,0,1
1572487089,1,0,3
1572487090,1,0,1
1572487091,1,0,3
1572487092,1,0,1
1572487093,1,0,5
1572487094,0,0,0
1572487095,1,0,5
1572487096,0,0,0
1572487097,1,0,4
1572487098,0,0,0
1572487099,1,0,5
1572487100,0,0,0
1572487101,1,0,4
1572487102,1,0,1
1572487103,1,0,5
1572487104,1,0,2
1572487105,1,0,3
1572487106,0,0,0
1572487107,1,0,5
1572487108,0,0,0
1572487109,1,0,2
1572487110,0,0,0
1572487111,1,0,5
1572487112,1,0,2
1572487113,1,0,4
1572487114,1,0,1
1572487115,1,0,2
1572487116,1,0,1
1572487117,1,0,4
1572487118,1,0,1
1572487119,1,0,5
1572487120,1,0,1
1572487121,1,0,2
1572487122,1,0,1
1572487123,1,0,4
1572487124,0,0,0
1572487125,1,0,4
1572487126,1,0,1
1572487127,1,0,3
1572487128,1,0,1
1572487129,1,0,5
1572487130,1,0,2
1572487131,1,0,3
1572487132,0,0,0
1572487133,1,0,2
1572487134,1,0,2
1572487135,1,0,3
1572487136,0,0,0
1572487137,1,0,4
1572487138,1,0,2
1572487139,1,0,4
1572487140,0,0,0
1572487141,1,0,4
1572487142,1,0,2
1572487143,1,0,4
1572487144,1,0,2
1572487145,1,0,2
1572487146,1,0,2
1572487147,1,0,2
1572487148,1,0,1
1572487149,1,0,4
1572487150,1,0,2
1572487151,1,0,3
1572487152,1,0,1
1572487153,1,0,2
1572487154,1,0,2
1572487155,1,0,3
1572487156,1,0,1
1572487157,1,0,2
1572487158,1,0,1
1572487159,1,0,4
1572487160,1,0,1
1572487161,1,0,4
1572487162,1,0,2
1572487163,1,0,2
1572487164,1,0,2
1572487165,1,0,2
1572487166,1,0,1
1572487167,1,0,5
1572487168,0,0,0
1572487169,1,0,4
1572487170,1,0,1
1572487171,1,0,2
1572487172,1,0,1
1572487173,1,0,3
1572487174,1,0,2
1572487175,1,0,4
1572487176,0,0,0
1572487177,1,0,2
1572487178,1,0,2
1572487179,1,0,4
1572487180,0,0,0
1572487181,1,0,3
1572487182,1,0,2
1572487183,1,0,4
1572487184,1,0,1
1572487185,1,0,4
1572487186,1,0,2
1572487187,1,0,1
1572487188,0,0,0
1572487189,1,0,2
1572487190,1,0,1
1572487191,1,0,5
1572487192,1,0,1
1572487193,1,0,1
1572487194,1,0,2
1572487195,1,0,2
1572487196,1,0,1
1572487197,1,0,4
1572487198,1,0,2
1572487199,1,0,2
1572487200,1,0,1
1572487201,1,0,3
1572487202,1,0,1
1572487203,1,0,3
1572487204,1,0,1
1572487205,1,0,2
1572487206,1,0,1
1572487207,1,0,3
1572487208,0,0,0
1572487209,1,0,4
1572487210,1,0,2
1572487211,1,0,1
1572487212,0,0,0
1572487213,1,0,3
1572487214,1,0,1
1572487215,1,0,4
1572487216,1,0,1
1572487217,1,0,1
1572487218,1,0,2
1572487219,1,0,3
1572487220,0,0,0
1572487221,1,0,3
1572487222,1,0,2
1572487223,1,0,3
1572487224,0,0,0
1572487225,1,0,2
1572487226,1,0,1
1572487227,1,0,4
1572487228,1,0,2
1572487229,1,0,1
1572487230,1,0,1
1572487231,1,0,3
1572487232,1,0,1
1572487233,1,0,3
1572487234,1,0,2
1572487235,1,0,2
1572487236,1,0,1
1572487237,1,0,2
1572487238,1,0,1
1572487239,1,0,5
1572487240,1,0,1
1572487241,1,0,2
1572487242,1,0,2
1572487243,1,0,2
1572487244,0,0,0
1572487245,1,0,4
1572487246,1,0,2
1572487247,1,0,3
1572487248,0,0,0
1572487249,1,0,2
1572487250,1,0,1
1572487251,1,0,4
1572487252,1,0,2
1572487253,1,0,1
1572487254,1,0,1
1572487255,1,0,4
1572487256,0,0,0
1572487257,1,0,4
1572487258,1,0,1
1572487259,1,0,2
1572487260,0,0,0
1572487261,1,0,3
1572487262,1,0,1
1572487263,1,0,6
1572487264,1,0,1
1572487265,1,0,2
1572487266,0,0,0
1572487267,1,0,4
1572487268,0,0,0
1572487269,1,0,3
1572487270,1,0,2
1572487271,1,0,3
1572487272,1,0,2
1572487273,1,0,2
1572487274,0,0,0
1572487275,1,0,4
1572487276,1,0,1
1572487277,1,0,2
1572487278,0,0,0
1572487279,1,0,4
1572487280,0,0,0
1572487281,1,0,5
1572487282,1,0,3
1572487283,1,0,2
1572487284,0,0,0
1572487285,1,0,2
1572487286,1,0,1
1572487287,1,0,5
1572487288,1,0,1
1572487289,1,0,2
1572487290,1,0,2
1572487291,1,0,3
1572487292,0,0,0
1572487293,1,0,3
1572487294,1,0,2
1572487295,1,0,4
1572487296,0,0,0
1572487297,1,0,2
1572487298,1,0,1
1572487299,1,0,5
1572487300,1,0,1
1572487301,1,0,1
1572487302,1,0,2
1572487303,1,0,4
1572487304,1,0,1
1572487305,1,0,3
1572487306,1,0,2
1572487307,1,0,2
1572487308,1,0,2
1572487309,1,0,2
1572487310,1,0,1
1572487311,1,0,5
1572487312,1,0,1
1572487313,1,0,1
1572487314,1,0,1
1572487315,1,0,3
1572487316,0,0,0
1572487317,1,0,4
1572487318,1,0,2
1572487319,1,0,3
1572487320,0,0,0
1572487321,1,0,2
1572487322,1,0,1
1572487323,1,0,4
1572487324,1,0,1
1572487325,1,0,2
1572487326,1,0,3
1572487327,1,0,5
1572487328,0,0,0
1572487329,1,0,3
1572487330,1,0,2
1572487331,1,0,2
1572487332,0,0,0
1572487333,1,0,2
1572487334,1,0,1
1572487335,1,0,6
1572487336,1,0,1
1572487337,1,0,1
1572487338,1,0,1
1572487339,1,0,2
1572487340,1,0,2
1572487341,1,0,2
1572487342,1,0,2
1572487343,1,0,4
1572487344,1,0,1
1572487345,1,0,2
1572487346,1,0,4
1572487347,1,0,2
1572487348,1,0,1
1572487349,0,0,0
1572487350,1,0,2
1572487351,1,0,4
1572487352,1,0,1
1572487353,1,0,2
1572487354,1,0,2
1572487355,1,0,2
1572487356,1,0,1
1572487357,1,0,1
1572487358,1,0,1
1572487359,1,0,3
1572487360,1,0,3
1572487361,1,0,2
1572487362,1,0,1
1572487363,1,0,3
1572487364,1,0,2
1572487365,1,0,3
1572487366,1,0,2
1572487367,1,0,1
1572487368,1,0,1
1572487369,1,0,1
1572487370,1,0,3
1572487371,1,0,3
1572487372,1,0,2
1572487373,0,0,0
1572487374,0,0,0
1572487375,1,0,3
1572487376,1,0,4
1572487377,1,0,2
1572487378,1,0,2
1572487379,0,0,0
1572487380,1,0,4
1572487381,1,0,2
1572487382,1,0,2
1572487383,1,0,3
1572487384,1,0,6
1572487385,1,0,2
1572487386,0,0,0
1572487387,1,0,2
1572487388,1,0,5
1572487389,1,0,3
1572487390,1,0,2
1572487391,1,0,5
1572487392,1,0,4
1572487393,1,0,1
1572487394,1,0,3
1572487395,1,0,2
1572487396,1,0,4
1572487397,1,0,1
1572487398,1,0,3
1572487399,1,0,3
1572487400,1,0,7
1572487401,1,0,2
1572487402,1,0,2
1572487403,1,0,2
1572487404,1,0,2
1572487405,1,0,2
1572487406,1,0,3
1572487407,1,0,5
1572487408,1,0,5
1572487409,1,0,3
1572487410,1,0,2
1572487411,1,0,2
1572487412,1,0,3
1572487413,1,0,2
1572487414,1,0,1
1572487415,1,0,5
1572487416,1,0,5
1572487417,1,0,2
1572487418,1,0,1
1572487419,1,0,2
1572487420,1,0,4
1572487421,1,0,2
1572487422,1,0,1
1572487423,1,0,2
1572487424,1,0,6
1572487425,1,0,4
1572487426,1,0,1
1572487427,1,0,1
1572487428,1,0,2
1572487429,1,0,4
1572487430,1,0,1
1572487431,1,0,2
1572487432,1,0,4
1572487433,1,0,4
1572487434,1,0,4
1572487435,1,0,1
1572487436,1,0,3
1572487437,1,0,3
1572487438,1,0,1
1572487439,1,0,2
1572487440,1,0,2
1572487441,1,0,3
1572487442,1,0,2
1572487443,1,0,2
1572487444,1,0,4
1572487445,1,0,3
1572487446,0,0,0
1572487447,1,0,2
1572487448,1,0,3
1572487449,1,0,3
1572487450,1,0,1
1572487451,1,0,2
1572487452,1,0,4
1572487453,1,0,3
1572487454,1,0,4
1572487455,1,0,4
1572487456,1,0,4
1572487457,1,0,1
1572487458,0,0,0
1572487459,1,0,5
1572487460,1,0,5
1572487461,1,0,3
1572487462,1,0,2
1572487463,1,0,2
1572487464,1,0,3
1572487465,1,0,4
1572487466,1,0,2
1572487467,1,0,2
1572487468,1,0,3
1572487469,1,0,2
1572487470,0,0,0
1572487471,1,0,6
1572487472,1,0,3
1572487473,1,0,5
1572487474,1,0,3
1572487475,1,0,2
1572487476,1,0,3
1572487477,1,0,3
1572487478,0,0,0
1572487479,1,0,4
1572487480,1,0,5
1572487481,1,0,2
1572487482,1,0,3
1572487483,1,0,4
1572487484,1,0,3
1572487485,1,0,3
1572487486,1,0,2
1572487487,1,0,2
1572487488,1,0,5
1572487489,1,0,4
1572487490,1,0,2
1572487491,1,0,2
1572487492,1,0,4
1572487493,1,0,2
1572487494,1,0,2
1572487495,1,0,3
1572487496,1,0,5
1572487497,1,0,2
1572487498,1,0,4
1572487499,1,0,2
1572487500,1,0,6
1572487501,1,0,3
1572487502,1,0,2
1572487503,1,0,3
1572487504,1,0,4
1572487505,1,0,1
1572487506,1,0,3
1572487507,1,0,5
1572487508,1,0,4
1572487509,1,0,2
1572487510,1,0,1
1572487511,1,0,2
1572487512,1,0,6
1572487513,1,0,3
1572487514,1,0,5
1572487515,1,0,2
1572487516,1,0,3
1572487517,1,0,4
1572487518,1,0,2
1572487519,1,0,4
1572487520,1,0,3
1572487521,1,0,4
1572487522,1,0,3
1572487523,1,0,2
1572487524,1,0,3
1572487525,1,0,4
1572487526,1,0,3
1572487527,1,0,3
1572487528,1,0,6
1572487529,1,0,4
1572487530,1,0,1
1572487531,1,0,1
1572487532,1,0,4
1572487533,1,0,6
1572487534,1,0,3
1572487535,1,0,4
1572487536,1,0,3
1572487537,1,0,5
1572487538,1,0,3
1572487539,1,0,2
1572487540,1,0,4
1572487541,1,0,3
1572487542,1,0,3
1572487543,1,0,4
1572487544,1,0,5
1572487545,1,0,4
1572487546,1,0,1
1572487547,1,0,4
1572487548,1,0,2
1572487549,1,0,5
1572487550,1,0,1
1572487551,1,0,3
1572487552,1,0,6
1572487553,1,0,3
1572487554,1,0,2
1572487555,1,0,3
1572487556,1,0,4
1572487557,1,0,4
1572487558,1,0,1
1572487559,1,0,5
1572487560,1,0,3
1572487561,1,0,6
1572487562,1,0,3
1572487563,1,0,3
1572487564,1,0,4
1572487565,1,0,3
1572487566,0,0,0
1572487567,1,0,6
1572487568,1,0,5
1572487569,1,0,3
1572487570,1,0,3
1572487571,1,0,2
1572487572,1,0,4
1572487573,1,0,2
1572487574,1,0,4
1572487575,1,0,3
1572487576,1,0,6
1572487577,1,0,5
1572487578,0,0,0
1572487579,1,0,3
1572487580,1,0,3
1572487581,1,0,3
1572487582,1,0,5
1572487583,1,0,2
1572487584,1,0,5
1572487585,1,0,2
1572487586,1,0,2
1572487587,1,0,4
1572487588,1,0,4
1572487589,1,0,5
1572487590,1,0,1
1572487591,1,0,3
1572487592,1,0,8
1572487593,1,0,3
1572487594,1,0,2
1572487595,1,0,1
1572487596,1,0,3
1572487597,1,0,6
1572487598,1,0,2
1572487599,1,0,3
1572487600,1,0,6
1572487601,1,0,1
1572487602,1,0,3
1572487603,1,0,3
1572487604,1,0,5
1572487605,1,0,4
1572487606,1,0,3
1572487607,1,0,3
1572487608,1,0,5
1572487609,1,0,3
1572487610,1,0,4
1572487611,1,0,2
1572487612,1,0,6
1572487613,0,0,0
1572487614,1,0,2
1572487615,1,0,6
1572487616,1,0,4
1572487617,1,0,3
1572487618,1,0,2
1572487619,1,0,4
1572487620,1,0,3
1572487621,1,0,4
1572487622,1,0,5
1572487623,1,0,4
1572487624,1,0,5
1572487625,1,0,1
1572487626,1,0,3
1572487627,1,0,3
1572487628,1,0,2
1572487629,1,0,4
1572487630,1,0,4
1572487631,1,0,5
1572487632,1,0,4
1572487633,1,0,2
1572487634,1,0,2
1572487635,1,0,2
1572487636,1,0,7
1572487637,1,0,2
1572487638,1,0,3
1572487639,1,0,4
1572487640,1,0,3
1572487641,1,0,3
1572487642,1,0,3
1572487643,1,0,4
1572487644,1,0,3
1572487645,1,0,2
1572487646,1,0,4
1572487647,1,0,5
1572487648,1,0,3
1572487649,0,0,0
1572487650,1,0,2
1572487651,1,0,7
1572487652,1,0,5
1572487653,1,0,3
1572487654,1,0,3
1572487655,1,0,5
1572487656,1,0,3
1572487657,0,0,0
1572487658,1,0,1
1572487659,1,0,3
1572487660,1,0,5
1572487661,1,0,2
1572487662,1,0,1
1572487663,1,0,3
1572487664,1,0,2
1572487665,1,0,3
1572487666,1,0,2
1572487667,1,0,2
1572487668,1,0,4
1572487669,1,0,3
1572487670,1,0,1
1572487671,1,0,4
1572487672,1,0,2
1572487673,1,0,1
1572487674,1,0,1
1572487675,1,0,1
1572487676,1,0,5
1572487677,1,0,2
1572487678,1,0,2
1572487679,1,0,5
1572487680,1,0,2
1572487681,1,0,1
1572487682,1,0,1
1572487683,1,0,2
1572487684,1,0,2
1572487685,1,0,1
1572487686,1,0,2
1572487687,1,0,4
1572487688,1,0,4
1572487689,1,0,3
1572487690,1,0,1
1572487691,1,0,3
1572487692,1,0,2
1572487693,0,0,0
1572487694,1,0,1
1572487695,1,0,5
1572487696,1,0,5
1572487697,0,0,0
1572487698,1,0,1
1572487699,1,0,2
1572487700,1,0,4
1572487701,1,0,2
1572487702,1,0,2
1572487703,1,0,2
1572487704,1,0,2
1572487705,1,0,1
1572487706,1,0,2
1572487707,1,0,4
1572487708,1,0,3
1572487709,1,0,2
1572487710,1,0,1
1572487711,1,0,6
1572487712,1,0,4
1572487713,1,0,3
1572487714,0,0,0
1572487715,1,0,1
1572487716,1,0,6
1572487717,1,0,3
1572487718,1,0,2
1572487719,1,0,3
1572487720,1,0,5
1572487721,1,0,4
1572487722,1,0,1
1572487723,1,0,2
1572487724,1,0,4
1572487725,1,0,3
1572487726,1,0,5
1572487727,1,0,3
1572487728,1,0,4
1572487729,1,0,3
1572487730,1,0,1
1572487731,1,0,6
1572487732,1,0,5
1572487733,1,0,2
1572487734,1,0,3
1572487735,1,0,3
1572487736,1,0,5
1572487737,1,0,3
1572487738,1,0,3
1572487739,1,0,4
1572487740,1,0,4
1572487741,1,0,3
1572487742,1,0,2
1572487743,1,0,5
1572487744,1,0,3
1572487745,1,0,3
1572487746,1,0,4
1572487747,1,0,4
1572487748,1,0,3
1572487749,1,0,3
1572487750,1,0,5
1572487751,1,0,3
1572487752,1,0,3
1572487753,1,0,2
1572487754,1,0,2
1572487755,1,0,5
1572487756,1,0,5
1572487757,1,0,4
1572487758,0,0,0
1572487759,1,0,4
1572487760,1,0,4
1572487761,1,0,5
1572487762,1,0,2
1572487763,1,0,3
1572487764,1,0,5
1572487765,1,0,1
1572487766,1,0,2
1572487767,1,0,4
1572487768,1,0,4
1572487769,1,0,1
1572487770,1,0,3
1572487771,1,0,3
1572487772,1,0,5
1572487773,1,0,4
1572487774,1,0,1
1572487775,1,0,2
1572487776,1,0,4
1572487777,1,0,2
1572487778,1,0,1
1572487779,1,0,4
1572487780,1,0,5
1572487781,1,0,3
1572487782,1,0,2
1572487783,1,0,3
1572487784,1,0,3
1572487785,1,0,2
1572487786,1,0,2
1572487787,1,0,1
1572487788,1,0,4
1572487789,1,0,2
1572487790,1,0,2
1572487791,1,0,4
1572487792,1,0,3
1572487793,1,0,1
1572487794,1,0,3
1572487795,1,0,1
1572487796,1,0,5
1572487797,1,0,3
1572487798,1,0,4
1572487799,1,0,2
1572487800,1,0,2
1572487801,1,0,2
1572487802,1,0,2
1572487803,1,0,3
1572487804,1,0,4
1572487805,1,0,1
1572487806,1,0,3
1572487807,1,0,1
1572487808,1,0,4
1572487809,1,0,3
1572487810,1,0,1
1572487811,1,0,4
1572487812,1,0,3
1572487813,0,0,0
1572487814,1,0,1
1572487815,1,0,4
1572487816,1,0,4
1572487817,0,0,0
1572487818,1,0,2
1572487819,1,0,2
1572487820,1,0,4
1572487821,1,0,4
1572487822,1,0,2
1572487823,1,0,2
1572487824,1,0,3
1572487825,0,0,0
1572487826,1,0,3
1572487827,1,0,4
1572487828,1,0,2
1572487829,0,0,0
1572487830,1,0,2
1572487831,1,0,2
1572487832,1,0,3
1572487833,1,0,3
1572487834,1,0,2
1572487835,1,0,3
1572487836,1,0,3
1572487837,0,0,0
1572487838,1,0,1
1572487839,1,0,3
1572487840,1,0,6
1572487841,1,0,1
1572487842,1,0,1
1572487843,1,0,1
1572487844,1,0,3
1572487845,1,0,2
1572487846,1,0,2
1572487847,1,0,3
1572487848,1,0,3
1572487849,0,0,0
1572487850,1,0,3
1572487851,1,0,4
1572487852,1,0,2
1572487853,0,0,0
1572487854,1,0,3
1572487855,1,0,1
1572487856,1,0,4
1572487857,1,0,4
1572487858,1,0,1
1572487859,1,0,2
1572487860,1,0,2
1572487861,1,0,3
1572487862,0,0,0
1572487863,1,0,4
1572487864,1,0,3
1572487865,1,0,1
1572487866,1,0,1
1572487867,1,0,3
1572487868,1,0,5
1572487869,1,0,2
1572487870,1,0,2
1572487871,1,0,2
1572487872,1,0,2
1572487873,1,0,1
1572487874,1,0,1
1572487875,1,0,6
1572487876,1,0,2
1572487877,1,0,1
1572487878,1,0,2
1572487879,1,0,2
1572487880,1,0,3
1572487881,1,0,2
1572487882,1,0,2
1572487883,1,0,3
1572487884,1,0,4
1572487885,1,0,1
1572487886,0,0,0
1572487887,1,0,3
1572487888,1,0,2
1572487889,1,0,3
1572487890,1,0,1
1572487891,1,0,2
1572487892,1,0,4
1572487893,1,0,2
1572487894,1,0,3
1572487895,1,0,1
1572487896,1,0,4
1572487897,1,0,1
1572487898,1,0,2
1572487899,1,0,5
1572487900,1,0,3
1572487901,0,0,0
1572487902,0,0,0
1572487903,1,0,3
1572487904,1,0,3
1572487905,1,0,4
1572487906,1,0,2
1572487907,1,0,2
1572487908,1,0,4
1572487909,0,0,0
1572487910,1,0,2
1572487911,1,0,4
1572487912,1,0,4
1572487913,1,0,1
1572487914,0,0,0
1572487915,1,0,1
1572487916,1,0,7
1572487917,1,0,4
1572487918,1,0,1
1572487919,1,0,2
1572487920,1,0,4
1572487921,1,0,2
1572487922,1,0,1
1572487923,1,0,3
1572487924,1,0,4
1572487925,1,0,4
1572487926,1,0,2
1572487927,1,0,4
1572487928,1,0,3
1572487929,1,0,2
1572487930,1,0,1
1572487931,1,0,4
1572487932,1,0,7
1572487933,0,0,0
1572487934,1,0,2
1572487935,1,0,7
1572487936,1,0,4
1572487937,1,0,2
1572487938,1,0,1
1572487939,1,0,3
1572487940,1,0,4
1572487941,1,0,4
1572487942,1,0,1
1572487943,1,0,6
1572487944,1,0,3
1572487945,1,0,1
1572487946,1,0,2
1572487947,1,0,7
1572487948,1,0,5
1572487949,1,0,1
1572487950,1,0,1
1572487951,1,0,4
1572487952,1,0,4
1572487953,1,0,3
1572487954,1,0,3
1572487955,1,0,5
1572487956,1,0,4
1572487957,1,0,1
1572487958,1,0,1
1572487959,1,0,6
1572487960,1,0,4
1572487961,1,0,2
1572487962,1,0,2
1572487963,1,0,3
1572487964,1,0,3
1572487965,1,0,2
1572487966,1,0,2
1572487967,1,0,5
1572487968,1,0,6
1572487969,1,0,2
1572487970,0,0,0
1572487971,1,0,4
1572487972,1,0,4
1572487973,1,0,4
1572487974,1,0,2
1572487975,1,0,1
1572487976,1,0,4
1572487977,1,0,4
1572487978,1,0,1
1572487979,1,0,2
1572487980,1,0,4
1572487981,1,0,3
1572487982,1,0,3
1572487983,1,0,5
1572487984,1,0,4
1572487985,1,0,1
1572487986,1,0,2
1572487987,1,0,5
1572487988,1,0,3
1572487989,1,0,4
1572487990,1,0,2
1572487991,1,0,1
1572487992,1,0,5
1572487993,1,0,3
1572487994,1,0,1
1572487995,1,0,3
1572487996,1,0,4
1572487997,1,0,3
1572487998,1,0,1
1572487999,1,0,3
1572488000,1,0,3
1572488001,1,0,5
1572488002,1,0,4
1572488003,1,0,2
1572488004,1,0,3
1572488005,1,0,3
1572488006,1,0,2
1572488007,1,0,4
1572488008,1,0,5
1572488009,1,0,5
1572488010,1,0,2
1572488011,1,0,5
1572488012,1,0,4
1572488013,1,0,2
1572488014,1,0,2
1572488015,1,0,4
1572488016,1,0,6
1572488017,1,0,2
1572488018,1,0,2
1572488019,1,0,4
1572488020,1,0,7
1572488021,1,0,2
1572488022,1,0,2
1572488023,1,0,3
1572488024,1,0,7
1572488025,1,0,5
1572488026,1,0,1
1572488027,1,0,4
1572488028,1,0,6
1572488029,1,0,4
1572488030,1,0,3
1572488031,1,0,4
1572488032,1,0,7
1572488033,1,0,2
1572488034,1,0,1
1572488035,1,0,2
1572488036,1,0,8
1572488037,1,0,4
1572488038,1,0,3
1572488039,1,0,4
1572488040,1,0,7
1572488041,1,0,2
1572488042,1,0,3
1572488043,1,0,4
1572488044,1,0,8
1572488045,1,0,3
1572488046,1,0,2
1572488047,1,0,2
1572488048,1,0,5
1572488049,1,0,6
1572488050,1,0,3
1572488051,1,0,3
1572488052,1,0,5
1572488053,1,0,4
1572488054,1,0,1
1572488055,1,0,3
1572488056,1,0,6
1572488057,1,0,3
1572488058,1,0,1
1572488059,1,0,6
1572488060,1,0,5
1572488061,1,0,2
1572488062,0,0,0
1572488063,1,0,3
1572488064,1,0,5
1572488065,1,0,2
1572488066,1,0,2
1572488067,1,0,3
1572488068,1,0,5
1572488069,1,0,1
1572488070,1,0,4
1572488071,1,0,1
1572488072,1,0,4
1572488073,1,0,3
1572488074,1,0,2
1572488075,1,0,3
1572488076,1,0,5
1572488077,0,0,0
1572488078,1,0,2
1572488079,1,0,2
1572488080,1,0,3
1572488081,1,0,2
1572488082,1,0,3
1572488083,1,0,3
1572488084,1,0,5
1572488085,1,0,3
1572488086,0,0,0
1572488087,1,0,2
1572488088,1,0,6
1572488089,1,0,2
1572488090,1,0,1
1572488091,1,0,3
1572488092,1,0,4
1572488093,1,0,3
1572488094,1,0,3
1572488095,0,0,0
1572488096,1,0,4
1572488097,1,0,3
1572488098,1,0,1
1572488099,1,0,3
1572488100,1,0,5
1572488101,1,0,1
1572488102,1,0,1
1572488103,1,0,3
1572488104,1,0,3
1572488105,1,0,2
1572488106,1,0,3
1572488107,1,0,1
1572488108,1,0,4
1572488109,1,0,3
1572488110,1,0,1
1572488111,1,0,1
1572488112,1,0,5
1572488113,1,0,1
1572488114,1,0,2
1572488115,1,0,3
1572488116,1,0,4
1572488117,1,0,1
1572488118,1,0,3
1572488119,1,0,1
1572488120,1,0,4
1572488121,1,0,2
1572488122,1,0,1
1572488123,1,0,2
1572488124,1,0,5
1572488125,1,0,2
1572488126,1,0,2
1572488127,1,0,4
1572488128,1,0,4
1572488129,1,0,1
1572488130,1,0,2
1572488131,1,0,3
1572488132,1,0,4
1572488133,1,0,3
1572488134,0,0,0
1572488135,1,0,1
1572488136,1,0,6
1572488137,1,0,2
1572488138,1,0,2
1572488139,1,0,3
1572488140,1,0,3
1572488141,1,0,2
1572488142,1,0,1
1572488143,1,0,1
1572488144,1,0,8
1572488145,1,0,2
